Date,Home Team,Visitor Team,Home Score,Visitor Score,Location,Season,Season Type,Spread,Total,Result
10/7/2017,Utah,Stanford,20,23,Visitor,2017-18,Regular,-3,43,L
10/7/2017,UNLV,San Diego State,10,41,Visitor,2017-18,Regular,-31,51,L
10/7/2017,Northwestern,Penn State,7,31,Visitor,2017-18,Regular,-24,38,L
10/7/2017,Florida State,Miami Florida,20,24,Visitor,2017-18,Regular,-4,44,L
10/7/2017,Cincinnati,Central Florida,23,51,Visitor,2017-18,Regular,-28,74,L
10/7/2017,Old Dominion,Florida Atlantic,28,58,Visitor,2017-18,Regular,-30,86,L
10/7/2017,Toledo,Eastern Michigan,20,15,Visitor,2017-18,Regular,5,35,W
10/7/2017,East Carolina,Temple,10,34,Visitor,2017-18,Regular,-24,44,L
10/7/2017,Oklahoma,Iowa State,31,38,Visitor,2017-18,Regular,-7,69,L
10/7/2017,Colorado,Arizona,42,45,Visitor,2017-18,Regular,-3,87,L
10/7/2017,Utah State,Colorado State,14,27,Visitor,2017-18,Regular,-13,41,L
10/7/2017,Rice,Army,12,49,Visitor,2017-18,Regular,-37,61,L
10/7/2017,Kansas,Texas Tech,19,65,Visitor,2017-18,Regular,-46,84,L
10/7/2017,UTSA,Southern Miss,29,31,Visitor,2017-18,Regular,-2,60,L
10/7/2017,Indiana,Charleston Southern,27,0,Visitor,2017-18,Regular,27,27,W
10/7/2017,Idaho,UL Lafayette,16,21,Visitor,2017-18,Regular,-5,37,L
10/7/2017,Miami Ohio,Bowling Green,29,37,Visitor,2017-18,Regular,-8,66,L
10/7/2017,Coastal Carolina,Georgia State,21,27,Visitor,2017-18,Regular,-6,48,L
10/7/2017,Michigan,Michigan State,10,14,Visitor,2017-18,Regular,-4,24,L
10/7/2017,Ohio,Central Michigan,23,26,Visitor,2017-18,Regular,-3,49,L
10/7/2017,Texas State,UL Monroe,27,45,Visitor,2017-18,Regular,-18,72,L
10/7/2017,North Carolina,Notre Dame,10,33,Visitor,2017-18,Regular,-23,43,L
10/7/2017,Clemson,Wake Forest,28,14,Visitor,2017-18,Regular,14,42,W
10/7/2017,Northern Illinois,Kent,24,3,Visitor,2017-18,Regular,21,27,W
10/7/2017,Kentucky,Missouri,40,34,Visitor,2017-18,Regular,6,74,W
10/7/2017,Nebraska,Wisconsin,17,38,Visitor,2017-18,Regular,-21,55,L
10/7/2017,USC,Oregon State,38,10,Visitor,2017-18,Regular,28,48,W
10/7/2017,TCU,West Virginia,31,24,Visitor,2017-18,Regular,7,55,W
10/7/2017,Oregon,Washington State,10,33,Visitor,2017-18,Regular,-23,43,L
10/7/2017,Navy,Air Force,48,45,Visitor,2017-18,Regular,3,93,W
10/7/2017,Vanderbilt,Georgia,14,45,Visitor,2017-18,Regular,-31,59,L
10/11/2017,Troy,South Alabama,8,19,Visitor,2017-18,Regular,-11,27,L
10/12/2017,UL Lafayette,Texas State,24,7,Visitor,2017-18,Regular,17,31,W
10/13/2017,Syracuse,Clemson,27,24,Visitor,2017-18,Regular,3,51,W
10/13/2017,California,Washington State,37,3,Visitor,2017-18,Regular,34,40,W
10/14/2017,Texas,Oklahoma,24,29,Neutral,2017-18,Regular,-5,53,L
10/14/2017,Stanford,Oregon,49,7,Visitor,2017-18,Regular,42,56,W
10/14/2017,Mississippi,Vanderbilt,57,35,Visitor,2017-18,Regular,22,92,W
10/14/2017,Mississippi St,BYU,35,10,Visitor,2017-18,Regular,25,45,W
10/14/2017,Tulsa,Houston,45,17,Visitor,2017-18,Regular,28,62,W
10/14/2017,LSU,Auburn,27,23,Visitor,2017-18,Regular,4,50,W
10/14/2017,Oregon State,Colorado,33,36,Visitor,2017-18,Regular,-3,69,L
10/14/2017,Buffalo,Northern Illinois,13,14,Visitor,2017-18,Regular,-1,27,L
10/14/2017,South Florida,Cincinnati,33,3,Visitor,2017-18,Regular,30,36,W
10/14/2017,Central Florida,East Carolina,63,21,Visitor,2017-18,Regular,42,84,W
10/14/2017,Arkansas State,Coastal Carolina,51,17,Visitor,2017-18,Regular,34,68,W
10/14/2017,Minnesota,Michigan State,27,30,Visitor,2017-18,Regular,-3,57,L
10/14/2017,Arizona,UCLA,47,30,Visitor,2017-18,Regular,17,77,W
10/14/2017,West Virginia,Texas Tech,46,35,Visitor,2017-18,Regular,11,81,W
10/14/2017,Arizona State,Washington,13,7,Visitor,2017-18,Regular,6,20,W
10/14/2017,Oklahoma State,Baylor,59,16,Visitor,2017-18,Regular,43,75,W
10/14/2017,Iowa State,Kansas,45,0,Visitor,2017-18,Regular,45,45,W
10/14/2017,Marshall,Old Dominion,35,3,Visitor,2017-18,Regular,32,38,W
10/14/2017,Kent,Miami Ohio,17,14,Visitor,2017-18,Regular,3,31,W
10/14/2017,Western Kentucky,Charlotte U,45,14,Visitor,2017-18,Regular,31,59,W
10/14/2017,Idaho,Appalachian St,20,23,Visitor,2017-18,Regular,-3,43,L
10/14/2017,UAB,Middle Tenn St,25,23,Visitor,2017-18,Regular,2,48,W
10/14/2017,North Texas,UTSA,29,26,Visitor,2017-18,Regular,3,55,W
10/14/2017,Florida Intl,Tulane,23,10,Visitor,2017-18,Regular,13,33,W
10/14/2017,Southern Miss,UTEP,24,0,Visitor,2017-18,Regular,24,24,W
10/14/2017,Fresno State,New Mexico,38,0,Visitor,2017-18,Regular,38,38,W
10/14/2017,Indiana,Michigan,20,27,Visitor,2017-18,Regular,-7,47,L
10/14/2017,Duke,Florida State,10,17,Visitor,2017-18,Regular,-7,27,L
10/14/2017,Wisconsin,Purdue,17,9,Visitor,2017-18,Regular,8,26,W
10/14/2017,UL Monroe,Georgia State,37,47,Visitor,2017-18,Regular,-10,84,L
10/14/2017,Central Michigan,Toledo,10,30,Visitor,2017-18,Regular,-20,40,L
10/14/2017,North Carolina,Virginia,14,20,Visitor,2017-18,Regular,-6,34,L
10/14/2017,Army,Eastern Michigan,28,27,Visitor,2017-18,Regular,1,55,W
10/14/2017,Memphis,Navy,30,27,Visitor,2017-18,Regular,3,57,W
10/14/2017,Kansas State,TCU,6,26,Visitor,2017-18,Regular,-20,32,L
10/14/2017,Temple,Connecticut,24,28,Visitor,2017-18,Regular,-4,52,L
10/14/2017,Pittsburgh,NC State,17,35,Visitor,2017-18,Regular,-18,52,L
10/14/2017,Utah State,Wyoming,23,28,Visitor,2017-18,Regular,-5,51,L
10/14/2017,Florida,Texas A&M,17,19,Visitor,2017-18,Regular,-2,36,L
10/14/2017,USC,Utah,28,27,Visitor,2017-18,Regular,1,55,W
10/14/2017,Tennessee,South Carolina,9,15,Visitor,2017-18,Regular,-6,24,L
10/14/2017,Bowling Green,Ohio,30,48,Visitor,2017-18,Regular,-18,78,L
10/14/2017,Maryland,Northwestern,21,37,Visitor,2017-18,Regular,-16,58,L
10/14/2017,Texas,Oklahoma,24,29,Neutral,2017-18,Regular,-5,53,L
10/14/2017,Colorado State,Nevada,44,42,Visitor,2017-18,Regular,2,86,W
10/14/2017,Louisville,Boston College,42,45,Visitor,2017-18,Regular,-3,87,L
10/14/2017,Nebraska,Ohio State,14,56,Visitor,2017-18,Regular,-42,70,L
10/14/2017,Alabama,Arkansas,41,9,Visitor,2017-18,Regular,32,50,W
10/14/2017,Georgia Southern,New Mexico State,27,35,Visitor,2017-18,Regular,-8,62,L
10/14/2017,San Diego State,Boise State,14,31,Visitor,2017-18,Regular,-17,45,L
10/14/2017,Georgia,Missouri,53,28,Visitor,2017-18,Regular,25,81,W
10/14/2017,Air Force,UNLV,34,30,Visitor,2017-18,Regular,4,64,W
10/14/2017,Miami Florida,Georgia Tech,25,24,Visitor,2017-18,Regular,1,49,W
10/14/2017,Illinois,Rutgers,24,35,Visitor,2017-18,Regular,-11,59,L
10/15/2017,Hawaii,San Jose State,37,26,Visitor,2017-18,Regular,11,63,W
10/15/2017,Western Michigan,Akron,13,14,Visitor,2017-18,Regular,-1,27,L
10/19/2017,Arkansas State,UL Lafayette,47,3,Visitor,2017-18,Regular,44,50,W
10/19/2017,Houston,Memphis,38,42,Visitor,2017-18,Regular,-4,80,L
10/20/2017,Old Dominion,Western Kentucky,31,35,Visitor,2017-18,Regular,-4,66,L
10/20/2017,Nevada,Air Force,42,45,Visitor,2017-18,Regular,-3,87,L
10/20/2017,New Mexico,Colorado State,24,27,Visitor,2017-18,Regular,-3,51,L
10/20/2017,Middle Tenn St,Marshall,10,38,Visitor,2017-18,Regular,-28,48,L
10/21/2017,Rutgers,Purdue,14,12,Visitor,2017-18,Regular,2,26,W
10/21/2017,Wisconsin,Maryland,38,13,Visitor,2017-18,Regular,25,51,W
10/21/2017,Tulane,South Florida,28,34,Visitor,2017-18,Regular,-6,62,L
10/21/2017,Michigan State,Indiana,17,9,Visitor,2017-18,Regular,8,26,W
10/21/2017,TCU,Kansas,43,0,Visitor,2017-18,Regular,43,43,W
10/21/2017,Florida Atlantic,North Texas,69,31,Visitor,2017-18,Regular,38,100,W
10/21/2017,Ohio,Kent,48,3,Visitor,2017-18,Regular,45,51,W
10/21/2017,Penn State,Michigan,42,13,Visitor,2017-18,Regular,29,55,W
10/21/2017,California,Arizona,44,45,Visitor,2017-18,Regular,-1,89,L
10/21/2017,Mississippi St,Kentucky,45,7,Visitor,2017-18,Regular,38,52,W
10/21/2017,UCLA,Oregon,31,14,Visitor,2017-18,Regular,17,45,W
10/21/2017,Alabama,Tennessee,45,7,Visitor,2017-18,Regular,38,52,W
10/21/2017,Cincinnati,SMU,28,31,Visitor,2017-18,Regular,-3,59,L
10/21/2017,Missouri,Idaho,68,21,Visitor,2017-18,Regular,47,89,W
10/21/2017,Georgia Tech,Wake Forest,38,24,Visitor,2017-18,Regular,14,62,W
10/21/2017,Connecticut,Tulsa,20,14,Visitor,2017-18,Regular,6,34,W
10/21/2017,Toledo,Akron,48,21,Visitor,2017-18,Regular,27,69,W
10/21/2017,Kansas State,Oklahoma,35,42,Visitor,2017-18,Regular,-7,77,L
10/21/2017,Virginia Tech,North Carolina,59,7,Visitor,2017-18,Regular,52,66,W
10/21/2017,Northwestern,Iowa,17,10,Visitor,2017-18,Regular,7,27,W
10/21/2017,Washington State,Colorado,28,0,Visitor,2017-18,Regular,28,28,W
10/21/2017,East Carolina,BYU,33,17,Visitor,2017-18,Regular,16,50,W
10/21/2017,Baylor,West Virginia,36,38,Visitor,2017-18,Regular,-2,74,L
10/21/2017,Texas,Oklahoma State,10,13,Visitor,2017-18,Regular,-3,23,L
10/21/2017,Miami Ohio,Buffalo,24,14,Visitor,2017-18,Regular,10,38,W
10/21/2017,South Alabama,UL Monroe,33,23,Visitor,2017-18,Regular,10,56,W
10/21/2017,Massachusetts,Georgia Southern,55,20,Visitor,2017-18,Regular,35,75,W
10/21/2017,Charlotte U,UAB,25,24,Visitor,2017-18,Regular,1,49,W
10/21/2017,Notre Dame,USC,49,14,Visitor,2017-18,Regular,35,63,W
10/21/2017,Navy,Central Florida,21,31,Visitor,2017-18,Regular,-10,52,L
10/21/2017,Mississippi,LSU,24,40,Visitor,2017-18,Regular,-16,64,L
10/21/2017,Bowling Green,Northern Illinois,17,48,Visitor,2017-18,Regular,-31,65,L
10/21/2017,UTSA,Rice,20,7,Visitor,2017-18,Regular,13,27,W
10/21/2017,Army,Temple,31,28,Visitor,2017-18,Regular,3,59,W
10/21/2017,Virginia,Boston College,10,41,Visitor,2017-18,Regular,-31,51,L
10/21/2017,Minnesota,Illinois,24,17,Visitor,2017-18,Regular,7,41,W
10/21/2017,UNLV,Utah State,28,52,Visitor,2017-18,Regular,-24,80,L
10/21/2017,San Diego State,Fresno State,3,27,Visitor,2017-18,Regular,-24,30,L
10/21/2017,Duke,Pittsburgh,17,24,Visitor,2017-18,Regular,-7,41,L
10/21/2017,Texas Tech,Iowa State,13,31,Visitor,2017-18,Regular,-18,44,L
10/21/2017,Utah,Arizona State,10,30,Visitor,2017-18,Regular,-20,40,L
10/21/2017,Boise State,Wyoming,24,14,Visitor,2017-18,Regular,10,38,W
10/21/2017,Miami Florida,Syracuse,27,19,Visitor,2017-18,Regular,8,46,W
10/21/2017,Appalachian St,Coastal Carolina,37,29,Visitor,2017-18,Regular,8,66,W
10/21/2017,Eastern Michigan,Western Michigan,17,20,Visitor,2017-18,Regular,-3,37,L
10/21/2017,Florida State,Louisville,28,31,Visitor,2017-18,Regular,-3,59,L
10/21/2017,Arkansas,Auburn,20,52,Visitor,2017-18,Regular,-32,72,L
10/21/2017,Georgia State,Troy,10,34,Visitor,2017-18,Regular,-24,44,L
10/21/2017,Ball State,Central Michigan,9,56,Visitor,2017-18,Regular,-47,65,L
10/21/2017,Louisiana Tech,Southern Miss,27,34,Visitor,2017-18,Regular,-7,61,L
10/26/2017,Georgia State,South Alabama,21,13,Visitor,2017-18,Regular,8,34,W
10/26/2017,Oregon State,Stanford,14,15,Visitor,2017-18,Regular,-1,29,L
10/26/2017,Northern Illinois,Eastern Michigan,30,27,Visitor,2017-18,Regular,3,57,W
10/26/2017,Ball State,Toledo,17,58,Visitor,2017-18,Regular,-41,75,L
10/27/2017,Memphis,Tulane,56,26,Visitor,2017-18,Regular,30,82,W
10/27/2017,Boston College,Florida State,35,3,Visitor,2017-18,Regular,32,38,W
10/27/2017,SMU,Tulsa,38,34,Visitor,2017-18,Regular,4,72,W
10/28/2017,Akron,Buffalo,21,20,Visitor,2017-18,Regular,1,41,W
10/28/2017,Illinois,Wisconsin,10,24,Visitor,2017-18,Regular,-14,34,L
10/28/2017,Arizona,Washington State,58,37,Visitor,2017-18,Regular,21,95,W
10/28/2017,Washington,UCLA,44,23,Visitor,2017-18,Regular,21,67,W
10/28/2017,Wyoming,New Mexico,42,3,Visitor,2017-18,Regular,39,45,W
10/28/2017,Oregon,Utah,41,20,Visitor,2017-18,Regular,21,61,W
10/28/2017,Pittsburgh,Virginia,31,14,Visitor,2017-18,Regular,17,45,W
10/28/2017,Virginia Tech,Duke,24,3,Visitor,2017-18,Regular,21,27,W
10/28/2017,Wake Forest,Louisville,42,32,Visitor,2017-18,Regular,10,74,W
10/28/2017,Iowa State,TCU,14,7,Visitor,2017-18,Regular,7,21,W
10/28/2017,Oklahoma,Texas Tech,49,27,Visitor,2017-18,Regular,22,76,W
10/28/2017,North Carolina,Miami Florida,19,24,Visitor,2017-18,Regular,-5,43,L
10/28/2017,Maryland,Indiana,42,39,Visitor,2017-18,Regular,3,81,W
10/28/2017,Northwestern,Michigan State,39,31,Visitor,2017-18,Regular,8,70,W
10/28/2017,Kansas,Kansas State,20,30,Visitor,2017-18,Regular,-10,50,L
10/28/2017,Colorado,California,44,28,Visitor,2017-18,Regular,16,72,W
10/28/2017,BYU,San Jose State,41,20,Visitor,2017-18,Regular,21,61,W
10/28/2017,Notre Dame,NC State,35,14,Visitor,2017-18,Regular,21,49,W
10/28/2017,Florida,Georgia,7,42,Neutral,2017-18,Regular,-35,49,L
10/28/2017,Massachusetts,Appalachian St,30,27,Visitor,2017-18,Regular,3,57,W
10/28/2017,Idaho,UL Monroe,31,23,Visitor,2017-18,Regular,8,54,W
10/28/2017,South Carolina,Vanderbilt,34,27,Visitor,2017-18,Regular,7,61,W
10/28/2017,Iowa,Minnesota,17,10,Visitor,2017-18,Regular,7,27,W
10/28/2017,Clemson,Georgia Tech,24,10,Visitor,2017-18,Regular,14,34,W
10/28/2017,West Virginia,Oklahoma State,39,50,Visitor,2017-18,Regular,-11,89,L
10/28/2017,Florida,Georgia,7,42,Neutral,2017-18,Regular,-35,49,L
10/28/2017,Michigan,Rutgers,35,14,Visitor,2017-18,Regular,21,49,W
10/28/2017,Mississippi,Arkansas,37,38,Visitor,2017-18,Regular,-1,75,L
10/28/2017,Rice,Louisiana Tech,28,42,Visitor,2017-18,Regular,-14,70,L
10/28/2017,Central Florida,Austin Peay,73,33,Visitor,2017-18,Regular,40,106,W
10/28/2017,North Texas,Old Dominion,45,38,Visitor,2017-18,Regular,7,83,W
10/28/2017,Arizona State,USC,17,48,Visitor,2017-18,Regular,-31,65,L
10/28/2017,Baylor,Texas,7,38,Visitor,2017-18,Regular,-31,45,L
10/28/2017,Texas A&M,Mississippi St,14,35,Visitor,2017-18,Regular,-21,49,L
10/28/2017,South Florida,Houston,24,28,Visitor,2017-18,Regular,-4,52,L
10/28/2017,Coastal Carolina,Texas State,7,27,Visitor,2017-18,Regular,-20,34,L
10/28/2017,Hawaii,San Diego State,7,28,Visitor,2017-18,Regular,-21,35,L
10/28/2017,Southern Miss,UAB,12,30,Visitor,2017-18,Regular,-18,42,L
10/28/2017,UTEP,UTSA,14,31,Visitor,2017-18,Regular,-17,45,L
10/28/2017,New Mexico State,Arkansas State,21,37,Visitor,2017-18,Regular,-16,58,L
10/28/2017,Fresno State,UNLV,16,26,Visitor,2017-18,Regular,-10,42,L
10/28/2017,Utah State,Boise State,14,41,Visitor,2017-18,Regular,-27,55,L
10/28/2017,Purdue,Nebraska,24,25,Visitor,2017-18,Regular,-1,49,L
10/28/2017,Connecticut,Missouri,12,52,Visitor,2017-18,Regular,-40,64,L
10/28/2017,Troy,Georgia Southern,38,16,Visitor,2017-18,Regular,22,54,W
10/28/2017,Western Kentucky,Florida Atlantic,28,42,Visitor,2017-18,Regular,-14,70,L
10/28/2017,Kentucky,Tennessee,29,26,Visitor,2017-18,Regular,3,55,W
10/28/2017,Colorado State,Air Force,28,45,Visitor,2017-18,Regular,-17,73,L
10/28/2017,Marshall,Florida Intl,30,41,Visitor,2017-18,Regular,-11,71,L
10/28/2017,Ohio State,Penn State,39,38,Visitor,2017-18,Regular,1,77,W
10/31/2017,Ohio,Miami Ohio,45,28,Visitor,2017-18,Regular,17,73,W
10/31/2017,Kent,Bowling Green,16,44,Visitor,2017-18,Regular,-28,60,L
11/1/2017,Western Michigan,Central Michigan,28,35,Visitor,2017-18,Regular,-7,63,L
11/2/2017,Toledo,Northern Illinois,27,17,Visitor,2017-18,Regular,10,44,W
11/2/2017,Eastern Michigan,Ball State,56,14,Visitor,2017-18,Regular,42,70,W
11/2/2017,Temple,Navy,34,26,Visitor,2017-18,Regular,8,60,W
11/2/2017,Troy,Idaho,24,21,Visitor,2017-18,Regular,3,45,W
11/3/2017,Utah,UCLA,48,17,Visitor,2017-18,Regular,31,65,W
11/3/2017,Tulsa,Memphis,14,41,Visitor,2017-18,Regular,-27,55,L
11/3/2017,Florida Atlantic,Marshall,30,25,Visitor,2017-18,Regular,5,55,W
11/4/2017,California,Oregon State,37,23,Visitor,2017-18,Regular,14,60,W
11/4/2017,TCU,Texas,24,7,Visitor,2017-18,Regular,17,31,W
11/4/2017,Vanderbilt,Western Kentucky,31,17,Visitor,2017-18,Regular,14,48,W
11/4/2017,Michigan State,Penn State,27,24,Visitor,2017-18,Regular,3,51,W
11/4/2017,SMU,Central Florida,24,31,Visitor,2017-18,Regular,-7,55,L
11/4/2017,Tennessee,Southern Miss,24,10,Visitor,2017-18,Regular,14,34,W
11/4/2017,USC,Arizona,49,35,Visitor,2017-18,Regular,14,84,W
11/4/2017,Houston,East Carolina,52,27,Visitor,2017-18,Regular,25,79,W
11/4/2017,Connecticut,South Florida,20,37,Visitor,2017-18,Regular,-17,57,L
11/4/2017,Iowa,Ohio State,55,24,Visitor,2017-18,Regular,31,79,W
11/4/2017,Virginia,Georgia Tech,40,36,Visitor,2017-18,Regular,4,76,W
11/4/2017,Washington,Oregon,38,3,Visitor,2017-18,Regular,35,41,W
11/4/2017,Missouri,Florida,45,16,Visitor,2017-18,Regular,29,61,W
11/4/2017,Purdue,Illinois,29,10,Visitor,2017-18,Regular,19,39,W
11/4/2017,Rutgers,Maryland,31,24,Visitor,2017-18,Regular,7,55,W
11/4/2017,Arizona State,Colorado,41,30,Visitor,2017-18,Regular,11,71,W
11/4/2017,West Virginia,Iowa State,20,16,Visitor,2017-18,Regular,4,36,W
11/4/2017,Boise State,Nevada,41,14,Visitor,2017-18,Regular,27,55,W
11/4/2017,UAB,Rice,52,21,Visitor,2017-18,Regular,31,73,W
11/4/2017,NC State,Clemson,31,38,Visitor,2017-18,Regular,-7,69,L
11/4/2017,Washington State,Stanford,24,21,Visitor,2017-18,Regular,3,45,W
11/4/2017,Miami Florida,Virginia Tech,28,10,Visitor,2017-18,Regular,18,38,W
11/4/2017,Michigan,Minnesota,33,10,Visitor,2017-18,Regular,23,43,W
11/4/2017,Georgia Southern,Georgia State,17,21,Visitor,2017-18,Regular,-4,38,L
11/4/2017,UL Monroe,Appalachian St,52,45,Visitor,2017-18,Regular,7,97,W
11/4/2017,UNLV,Hawaii,31,23,Visitor,2017-18,Regular,8,54,W
11/4/2017,Wyoming,Colorado State,16,13,Visitor,2017-18,Regular,3,29,W
11/4/2017,Florida Intl,UTSA,14,7,Visitor,2017-18,Regular,7,21,W
11/4/2017,Middle Tenn St,UTEP,30,3,Visitor,2017-18,Regular,27,33,W
11/4/2017,Louisiana Tech,North Texas,23,24,Visitor,2017-18,Regular,-1,47,L
11/4/2017,Air Force,Army,0,21,Visitor,2017-18,Regular,-21,21,L
11/4/2017,Kentucky,Mississippi,34,37,Visitor,2017-18,Regular,-3,71,L
11/4/2017,Nebraska,Northwestern,24,31,Visitor,2017-18,Regular,-7,55,L
11/4/2017,Tulane,Cincinnati,16,17,Visitor,2017-18,Regular,-1,33,L
11/4/2017,San Jose State,San Diego State,7,52,Visitor,2017-18,Regular,-45,59,L
11/4/2017,Mississippi St,Massachusetts,34,23,Visitor,2017-18,Regular,11,57,W
11/4/2017,Alabama,LSU,24,10,Visitor,2017-18,Regular,14,34,W
11/4/2017,Arkansas,Coastal Carolina,39,38,Visitor,2017-18,Regular,1,77,W
11/4/2017,Indiana,Wisconsin,17,45,Visitor,2017-18,Regular,-28,62,L
11/4/2017,Texas State,New Mexico State,35,45,Visitor,2017-18,Regular,-10,80,L
11/4/2017,Kansas,Baylor,9,38,Visitor,2017-18,Regular,-29,47,L
11/4/2017,Texas A&M,Auburn,27,42,Visitor,2017-18,Regular,-15,69,L
11/4/2017,Georgia,South Carolina,24,10,Visitor,2017-18,Regular,14,34,W
11/4/2017,Old Dominion,Charlotte U,6,0,Visitor,2017-18,Regular,6,6,W
11/4/2017,Texas Tech,Kansas State,35,42,Visitor,2017-18,Regular,-7,77,L
11/4/2017,Oklahoma State,Oklahoma,52,62,Visitor,2017-18,Regular,-10,114,L
11/4/2017,Fresno State,BYU,20,13,Visitor,2017-18,Regular,7,33,W
11/4/2017,South Alabama,UL Lafayette,14,19,Visitor,2017-18,Regular,-5,33,L
11/4/2017,Notre Dame,Wake Forest,48,37,Visitor,2017-18,Regular,11,85,W
11/4/2017,New Mexico,Utah State,10,24,Visitor,2017-18,Regular,-14,34,L
11/4/2017,Florida State,Syracuse,27,24,Visitor,2017-18,Regular,3,51,W
11/7/2017,Buffalo,Bowling Green,38,28,Visitor,2017-18,Regular,10,66,W
11/7/2017,Miami Ohio,Akron,24,14,Visitor,2017-18,Regular,10,38,W
11/8/2017,Central Michigan,Eastern Michigan,42,30,Visitor,2017-18,Regular,12,72,W
11/8/2017,Ohio,Toledo,38,10,Visitor,2017-18,Regular,28,48,W
11/8/2017,Western Michigan,Kent,48,20,Visitor,2017-18,Regular,28,68,W
11/9/2017,Northern Illinois,Ball State,63,17,Visitor,2017-18,Regular,46,80,W
11/9/2017,Appalachian St,Georgia Southern,27,6,Visitor,2017-18,Regular,21,33,W
11/9/2017,Pittsburgh,North Carolina,31,34,Visitor,2017-18,Regular,-3,65,L
11/10/2017,Stanford,Washington,30,22,Visitor,2017-18,Regular,8,52,W
11/10/2017,UNLV,BYU,21,31,Visitor,2017-18,Regular,-10,52,L
11/10/2017,Cincinnati,Temple,24,35,Visitor,2017-18,Regular,-11,59,L
11/11/2017,Army,Duke,21,16,Visitor,2017-18,Regular,5,37,W
11/11/2017,Missouri,Tennessee,50,17,Visitor,2017-18,Regular,33,67,W
11/11/2017,Nevada,San Jose State,59,14,Visitor,2017-18,Regular,45,73,W
11/11/2017,Clemson,Florida State,31,14,Visitor,2017-18,Regular,17,45,W
11/11/2017,South Alabama,Arkansas State,24,19,Visitor,2017-18,Regular,5,43,W
11/11/2017,Mississippi St,Alabama,24,31,Visitor,2017-18,Regular,-7,55,L
11/11/2017,Texas State,Georgia State,30,33,Visitor,2017-18,Regular,-3,63,L
11/11/2017,Ohio State,Michigan State,48,3,Visitor,2017-18,Regular,45,51,W
11/11/2017,Illinois,Indiana,14,24,Visitor,2017-18,Regular,-10,38,L
11/11/2017,Minnesota,Nebraska,54,21,Visitor,2017-18,Regular,33,75,W
11/11/2017,Baylor,Texas Tech,24,38,Neutral,2017-18,Regular,-14,62,L
11/11/2017,Texas A&M,New Mexico,55,14,Visitor,2017-18,Regular,41,69,W
11/11/2017,Iowa State,Oklahoma State,42,49,Visitor,2017-18,Regular,-7,91,L
11/11/2017,South Carolina,Florida,28,20,Visitor,2017-18,Regular,8,48,W
11/11/2017,Georgia Tech,Virginia Tech,28,22,Visitor,2017-18,Regular,6,50,W
11/11/2017,Auburn,Georgia,40,17,Visitor,2017-18,Regular,23,57,W
11/11/2017,Oklahoma,TCU,38,20,Visitor,2017-18,Regular,18,58,W
11/11/2017,LSU,Arkansas,33,10,Visitor,2017-18,Regular,23,43,W
11/11/2017,Wisconsin,Iowa,38,14,Visitor,2017-18,Regular,24,52,W
11/11/2017,UCLA,Arizona State,44,37,Visitor,2017-18,Regular,7,81,W
11/11/2017,Louisville,Virginia,38,21,Visitor,2017-18,Regular,17,59,W
11/11/2017,Arizona,Oregon State,49,28,Visitor,2017-18,Regular,21,77,W
11/11/2017,Mississippi,UL Lafayette,50,22,Visitor,2017-18,Regular,28,72,W
11/11/2017,Northwestern,Purdue,23,13,Visitor,2017-18,Regular,10,36,W
11/11/2017,Miami Florida,Notre Dame,41,8,Visitor,2017-18,Regular,33,49,W
11/11/2017,Charlotte U,Middle Tenn St,21,35,Visitor,2017-18,Regular,-14,56,L
11/11/2017,Rice,Southern Miss,34,43,Visitor,2017-18,Regular,-9,77,L
11/11/2017,Navy,SMU,43,40,Visitor,2017-18,Regular,3,83,W
11/11/2017,Massachusetts,Maine,44,31,Neutral,2017-18,Regular,13,75,W
11/11/2017,North Texas,UTEP,45,10,Visitor,2017-18,Regular,35,55,W
11/11/2017,Colorado,USC,24,38,Visitor,2017-18,Regular,-14,62,L
11/11/2017,East Carolina,Tulane,24,31,Visitor,2017-18,Regular,-7,55,L
11/11/2017,Boston College,NC State,14,17,Visitor,2017-18,Regular,-3,31,L
11/11/2017,Central Florida,Connecticut,49,24,Visitor,2017-18,Regular,25,73,W
11/11/2017,Colorado State,Boise State,52,59,Visitor,2017-18,Regular,-7,111,L
11/11/2017,Massachusetts,Maine,44,31,Neutral,2017-18,Regular,13,75,W
11/11/2017,Florida Intl,Old Dominion,30,37,Visitor,2017-18,Regular,-7,67,L
11/11/2017,Penn State,Rutgers,35,6,Visitor,2017-18,Regular,29,41,W
11/11/2017,Marshall,Western Kentucky,30,23,Visitor,2017-18,Regular,7,53,W
11/11/2017,Kansas State,West Virginia,23,28,Visitor,2017-18,Regular,-5,51,L
11/11/2017,UTSA,UAB,19,24,Visitor,2017-18,Regular,-5,43,L
11/11/2017,Louisiana Tech,Florida Atlantic,23,48,Visitor,2017-18,Regular,-25,71,L
11/11/2017,Utah,Washington State,25,33,Visitor,2017-18,Regular,-8,58,L
11/11/2017,Maryland,Michigan,10,35,Visitor,2017-18,Regular,-25,45,L
11/11/2017,Texas,Kansas,42,27,Visitor,2017-18,Regular,15,69,W
11/11/2017,Baylor,Texas Tech,24,38,Neutral,2017-18,Regular,-14,62,L
11/11/2017,Hawaii,Fresno State,21,31,Visitor,2017-18,Regular,-10,52,L
11/11/2017,Air Force,Wyoming,14,28,Visitor,2017-18,Regular,-14,42,L
